vem_id,merc_id,date,daily_quantity,merc_brand_code,merc_type_code,machine_type,capacity,scene_code,city_name,merc_sale_price,max_temperature,min_temperature,weather,wind_level,event_name,is_offday,coupon_amount,discount_quantity,is_available,stockout_flag,outage_flag,suspension_flag
VEM0001,MERC00006,2025-02-08,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,26.22,20.52,阴,1,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-09,4.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,24.95,18.1,晴,1,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-10,8.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,26.68,21.05,晴,2,无,0,1.0,1,1,0,0,0
VEM0001,MERC00006,2025-02-11,4.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,23.94,18.31,晴,4,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-12,4.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,25.73,17.69,多云,3,无,0,2.0,1,1,0,0,0
VEM0001,MERC00006,2025-02-13,6.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,23.82,15.4,晴,1,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-14,7.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,21.24,14.75,晴,2,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-15,6.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,24.33,17.06,晴,3,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-16,4.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,22.91,17.63,晴,3,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-17,4.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,23.15,15.16,晴,1,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-18,2.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,27.2,22.06,多云,4,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-19,7.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,24.54,17.88,晴,4,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-20,6.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,26.07,18.43,晴,4,无,0,0.0,0,0,0,1,0
VEM0001,MERC00006,2025-02-21,4.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,23.72,18.4,小雨,1,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-22,0.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,24.18,16.18,晴,4,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-23,0.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,23.6,15.23,晴,1,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-24,3.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,24.81,18.07,晴,3,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-25,6.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,27.96,20.75,晴,3,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-26,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,27.25,18.61,晴,4,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-27,8.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,24.41,15.9,晴,1,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-02-28,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,25.86,20.05,晴,3,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-01,6.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,26.36,17.81,多云,2,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-02,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,27.79,21.81,晴,3,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-03,7.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,30.29,22.88,晴,1,无,0,1.0,1,1,0,0,0
VEM0001,MERC00006,2025-03-04,3.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,26.09,19.32,多云,3,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-05,6.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,27.61,19.1,多云,2,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-06,8.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,26.78,18.02,晴,3,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-07,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,29.21,22.85,晴,4,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-08,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,27.05,21.44,阴,4,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-09,7.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,28.88,21.5,晴,3,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-10,6.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,23.72,15.29,晴,2,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-11,0.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,29.25,22.98,晴,1,节假日,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-12,7.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,30.06,24.23,晴,3,无,0,1.0,1,1,0,0,0
VEM0001,MERC00006,2025-03-13,4.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,25.48,16.8,晴,3,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-14,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,29.57,23.16,小雨,3,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-15,3.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,31.07,24.45,多云,3,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-16,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,30.37,23.62,晴,3,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-17,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,26.53,21.5,小雨,3,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-18,6.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,28.32,22.36,晴,3,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-19,8.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,30.07,23.38,晴,4,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-20,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,25.68,20.04,多云,2,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-21,10.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,30.3,23.49,晴,2,无,0,2.0,1,1,0,0,0
VEM0001,MERC00006,2025-03-22,6.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,26.39,19.72,晴,1,节假日,1,1.0,1,1,0,0,0
VEM0001,MERC00006,2025-03-23,3.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,24.76,18.31,晴,4,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-24,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,28.33,20.87,多云,4,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-25,0.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,26.68,21.21,晴,4,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-26,4.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,26.41,19.2,晴,2,节假日,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-27,7.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,31.64,26.42,晴,2,节假日,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-28,6.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,25.68,17.09,晴,2,无,0,1.0,1,1,0,0,0
VEM0001,MERC00006,2025-03-29,3.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,30.21,22.86,多云,1,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-30,3.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,23.31,15.33,晴,1,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-03-31,0.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,28.07,21.05,晴,1,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-04-01,4.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,27.35,18.77,晴,2,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-04-02,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,28.09,20.91,阴,2,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-04-03,11.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,30.87,25.57,晴,2,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-04-04,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,30.36,24.95,晴,2,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-04-05,6.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,29.94,21.74,晴,3,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-04-06,2.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,27.53,21.35,小雨,3,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-04-07,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,30.97,25.72,晴,4,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-04-08,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,26.65,21.03,阴,3,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-04-09,7.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,27.92,19.61,阴,2,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-04-10,7.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,23.23,16.72,晴,2,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-04-11,5.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,32.77,25.1,多云,4,无,0,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-04-12,8.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,26.36,21.31,晴,3,无,1,2.0,1,1,0,0,0
VEM0001,MERC00006,2025-04-13,6.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,28.04,21.66,小雨,2,无,1,0.0,0,1,0,0,0
VEM0001,MERC00006,2025-04-14,3.0,BRAND1,TYPE0,standard,24,0,西安市,7.0,27.28,21.69,晴,1,无,0,1.0,1,1,0,0,0
VEM0002,MERC00001,2025-01-21,2.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,20.33,12.01,多云,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-01-22,5.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,22.56,16.74,晴,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-01-23,6.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,26.36,18.08,小雨,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-01-24,6.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,24.34,18.75,晴,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-01-25,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,25.42,19.55,多云,2,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-01-26,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,20.16,13.61,晴,4,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-01-27,1.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,21.03,15.22,小雨,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-01-28,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,23.47,17.15,晴,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-01-29,9.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,26.0,17.86,晴,1,节假日,0,1.0,1,1,0,0,0
VEM0002,MERC00001,2025-01-30,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,23.23,16.53,小雨,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-01-31,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,24.76,16.8,多云,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-01,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,21.44,12.72,晴,3,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-02,2.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,25.34,20.12,阴,4,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-03,3.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,24.63,19.12,晴,1,无,0,0.0,0,0,0,1,0
VEM0002,MERC00001,2025-02-04,4.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,23.54,14.89,晴,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-05,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,23.82,14.96,小雨,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-06,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.0,21.33,晴,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-07,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,23.5,17.73,阴,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-08,1.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,25.18,19.39,小雨,2,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-09,4.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,26.9,20.42,阴,2,节假日,1,2.0,1,1,0,0,0
VEM0002,MERC00001,2025-02-10,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,20.87,13.19,晴,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-11,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,23.11,17.51,晴,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-12,6.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,23.45,14.93,多云,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-13,5.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,24.8,17.0,多云,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-14,5.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.8,21.09,多云,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-15,5.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,25.93,20.67,多云,2,无,1,1.0,1,1,0,0,0
VEM0002,MERC00001,2025-02-16,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.19,19.34,晴,3,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-17,2.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,23.77,16.2,晴,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-18,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,23.78,17.1,晴,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-19,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,26.47,19.97,晴,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-20,6.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.48,21.04,晴,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-21,5.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,25.72,19.88,晴,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-22,2.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,23.24,16.18,晴,3,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-23,2.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.59,22.53,小雨,3,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-24,2.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,29.69,24.19,多云,1,无,0,1.0,1,1,0,0,0
VEM0002,MERC00001,2025-02-25,5.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,25.46,17.1,晴,2,节假日,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-26,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.39,18.4,小雨,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-27,7.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,28.46,19.84,多云,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-02-28,5.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.89,19.23,晴,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-01,5.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,29.78,20.91,多云,4,节假日,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-02,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,22.96,17.75,多云,4,无,1,1.0,1,1,0,0,0
VEM0002,MERC00001,2025-03-03,3.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,26.74,20.77,阴,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-04,3.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,29.33,22.47,小雨,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-05,7.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,26.54,21.08,多云,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-06,8.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,26.79,19.53,晴,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-07,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,23.45,16.35,多云,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-08,7.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,30.51,24.05,晴,2,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-09,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,26.34,20.95,多云,3,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-10,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,28.22,19.67,晴,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-11,5.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,29.62,22.29,多云,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-12,9.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,29.92,21.62,晴,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-13,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,29.95,24.25,晴,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-14,7.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.22,21.59,小雨,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-15,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,32.87,25.75,多云,1,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-16,9.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,30.26,24.09,小雨,4,无,1,2.0,1,1,0,0,0
VEM0002,MERC00001,2025-03-17,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,24.28,18.1,小雨,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-18,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.76,22.58,晴,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-19,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,24.67,16.9,晴,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-20,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,28.8,22.42,多云,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-21,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,28.13,22.51,小雨,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-22,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,28.29,23.1,多云,4,无,1,2.0,1,1,0,0,0
VEM0002,MERC00001,2025-03-23,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,28.93,20.62,晴,3,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-24,3.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,24.7,15.85,多云,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-25,5.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,26.89,21.27,多云,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-26,7.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,28.33,20.83,小雨,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-27,10.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.83,19.47,晴,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-28,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.42,18.44,小雨,4,无,0,1.0,1,1,0,0,0
VEM0002,MERC00001,2025-03-29,4.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,26.77,20.21,晴,4,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-30,4.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,28.44,23.29,晴,4,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-03-31,4.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,33.96,27.01,小雨,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-01,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.46,19.96,晴,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-02,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,21.89,15.92,晴,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-03,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,26.64,19.49,阴,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-04,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.84,21.37,晴,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-05,5.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.87,19.42,晴,4,节假日,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-06,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,29.52,24.05,晴,1,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-07,6.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.26,20.48,晴,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-08,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,21.36,13.14,晴,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-09,9.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,26.0,18.25,晴,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-10,9.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,24.95,18.25,晴,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-11,6.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.2,20.08,多云,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-12,5.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,27.7,21.92,多云,4,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-13,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,29.21,23.63,晴,3,无,1,0.0,0,1,0,0,0
VEM0002,MERC00001,2025-04-14,0.0,BRAND0,TYPE0,cooler,24,1,威海市,3.0,31.37,25.75,晴,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-01-21,2.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,19.57,12.76,晴,4,无,0,1.0,1,1,0,0,0
VEM0002,MERC00002,2025-01-22,4.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,25.68,18.42,阴,3,无,0,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-01-23,4.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,24.05,17.54,晴,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-01-24,4.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,20.43,11.89,晴,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-01-25,0.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,21.21,14.37,多云,2,无,1,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-01-26,2.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,21.86,15.79,小雨,1,无,1,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-01-27,5.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,25.67,16.95,阴,4,无,0,2.0,1,1,0,0,0
VEM0002,MERC00002,2025-01-28,7.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,21.22,13.33,阴,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-01-29,7.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,23.42,15.65,小雨,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-01-30,5.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,18.87,13.14,多云,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-01-31,4.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,20.7,14.18,多云,2,无,0,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-02-01,6.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,22.86,14.04,晴,2,无,1,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-02-02,5.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,21.73,14.7,晴,1,无,1,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-02-03,6.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,22.16,14.35,小雨,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-02-04,5.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,22.21,15.36,晴,4,无,0,1.0,1,1,0,0,0
VEM0002,MERC00002,2025-02-05,5.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,22.35,16.8,多云,4,无,0,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-02-06,4.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,21.67,16.02,多云,1,无,0,0.0,0,1,0,0,0
VEM0002,MERC00002,2025-02-07,5.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,24.62,16.58,多云,1,无,0,1.0,1,1,0,0,0
VEM0002,MERC00002,2025-02-08,0.0,BRAND1,TYPE1,cooler,30,1,威海市,3.8,22.06,14.95,晴,4,无,1,0.0,0,1,0,0,0
